host,port,protocol,latency_version,latency_banner,latency_ping,latency_history,supports_p2pkh,supports_p2wpkh,supports_p2tr,error_version,error_banner,error_ping,error_history,response_hash_version,response_hash_banner,response_hash_ping,response_hash_history
129.212.164.62,50001,tcp,192.70873069763184,217.18311309814453,193.94993782043457,193.67384910583496,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.116.254.239,50001,tcp,229.2189598083496,227.79321670532227,231.28700256347656,228.9268970489502,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
24.199.71.49,50001,tcp,197.49212265014648,195.18113136291504,193.06707382202148,191.78509712219238,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.121.73.82,50001,tcp,154.6649932861328,155.93910217285156,154.74820137023926,153.89299392700195,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
98.255.225.228,50001,tcp,225.42095184326172,227.1740436553955,224.7471809387207,229.09784317016602,True,True,True,ok,ok,ok,ok,f6471fa14387392e47cd2d3bf1cf7c6ab0d994ba6ec1f677ea7d4d9dd63d2507,e32b99c14a1de329a6fc53c970e10d4658d44b21157a510e7cf893e5feb86b8a,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
65.109.168.25,50002,ssl,244.08316612243652,241.3928508758545,248.66104125976562,238.739013671875,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
35.189.13.187,50001,tcp,316.0278797149658,317.61622428894043,314.88800048828125,317.2011375427246,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.128.68.204,50001,tcp,346.0381031036377,352.11992263793945,347.9480743408203,349.08390045166016,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
137.184.125.23,50001,tcp,192.9631233215332,196.77090644836426,192.54398345947266,192.83199310302734,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
35.238.228.147,50001,tcp,156.0509204864502,158.90097618103027,153.56874465942383,153.4268856048584,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.32.12.235,50001,tcp,219.37203407287598,219.54989433288574,222.25308418273926,218.92285346984863,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
